fips,state,name,party_winner,trump_pct,margin,POPULATION_Total,AGE_18_29,AGE_30_44,AGE_45_59,AGE_60_Plus,AGE_18_Plus,RACE_Total__Asian_alone,RACE_Total__Black_or_African_American_alone,RACE_Total__Hispanic_or_Latino,RACE_Total__White_alone,GINI_Gini_Index,INCOME_PER_CAPITA_INCOME_IN_THE_PAST_12_MONTHS__IN_2018_INFLATION_ADJUSTED_DOLLARS_,UNEMPLOY__16_YEARS_AND_OVER__ASIAN_ALONE_,UNEMPLOY__16_YEARS_AND_OVER__BLACK_OR_AFRICAN_AMERICAN_ALONE_,UNEMPLOY__16_YEARS_AND_OVER__HISPANIC_OR_LATINO_,UNEMPLOY__16_YEARS_AND_OVER__WHITE_ALONE_,UNEMPLOY_Total_16_YEARS_AND_OVER,EDU_ATTAIN_Total__Bachelor_s_degree_or_higher,EDU_ATTAIN_Total__High_school_graduate__includes_equivalency_,EDU_ATTAIN_Total__Less_than_high_school_diploma,EDU_ATTAIN_Total__Some_college_or_associate_s_degree,INDUSTRY_Total__Agriculture__forestry__fishing_and_hunting__and_mining__Agriculture__forestry__fishing_and_hunting,INDUSTRY_Total__Agriculture__forestry__fishing_and_hunting__and_mining__Mining__quarrying__and_oil_and_gas_extraction,INDUSTRY_Total__Arts__entertainment__and_recreation__and_accommodation_and_food_services__Accommodation_and_food_services,INDUSTRY_Total__Arts__entertainment__and_recreation__and_accommodation_and_food_services__Arts__entertainment__and_recreation,INDUSTRY_Total__Construction,INDUSTRY_Total__Educational_services__and_health_care_and_social_assistance__Educational_services,INDUSTRY_Total__Educational_services__and_health_care_and_social_assistance__Health_care_and_social_assistance,INDUSTRY_Total__Information,INDUSTRY_Total__Manufacturing,INDUSTRY_Total__Professional__scientific__and_management__and_administrative__and_waste_management_services__Administrative_and_support_and_waste_management_services,INDUSTRY_Total__Professional__scientific__and_management__and_administrative__and_waste_management_services__Management_of_companies_and_enterprises,INDUSTRY_Total__Professional__scientific__and_management__and_administrative__and_waste_management_services__Professional__scientific__and_technical_services,INDUSTRY_Total__Public_administration,INDUSTRY_Total__Retail_trade,CITIZEN_Estimate__Total__Not_a_U_S__citizen,CITIZEN_Estimate__Total__U_S__citizen_by_naturalization,CITIZEN_Estimate__Total__U_S__citizen__born_in_the_United_States,HEALTH_INSURANCE_No_health_insurance_coverage,HEALTH_INSURANCE_With_one_type_of_health_insurance_coverageWith_direct_purchase_health_insurance_only,HEALTH_INSURANCE_With_one_type_of_health_insurance_coverageWith_employer_based_health_insurance_only,HEALTH_INSURANCE_With_one_type_of_health_insurance_coverageWith_Medicaid_means_tested_public_coverage_only,HEALTH_INSURANCE_With_one_type_of_health_insurance_coverageWith_Medicare_coverage_only,HEALTH_INSURANCE_With_one_type_of_health_insurance_coverageWith_TRICARE_military_health_coverage_only,HEALTH_INSURANCE_With_one_type_of_health_insurance_coverageWith_VA_Health_Care_only,VETERANS_Estimate__Total__Veteran
12055,florida,Highlands,republican,0.668449300364194,0.34377995016292895,102101,0.13464727341640215,0.1621026199838916,0.19820438717013314,0.5050457194295731,84428,0.014769688837523628,0.09186981518300506,0.19593343845799746,0.7974750492159725,0.4803,23722,3.5533235419529066e-5,0.009321552091723124,0.014592315345619937,0.02926754157388544,0.05321694224664803,0.16436490263893494,0.38073861752025395,0.1694343108921211,0.2957194295731274,0.024529776851281566,3.6717676600180033e-4,0.038991803667029895,0.007165869142938362,0.027182925095939735,0.03038091628369735,0.06644715023451936,0.0023570379494954282,0.012910408869095561,0.02210167243094708,0,0.012412943573222153,0.015895200644336003,0.06482446581702753,0.06591512326030108,0.04312396548515685,0.8545068118823518,0.1371701331311887,0.06521533140664235,0.19934145070355805,0.09713602122518596,0.12924622163263372,0.005780072961576728,0.006123560903965509,0.13377078694272043
12057,florida,Hillsborough,democrat,0.459787968199443,0.06877060035418214,1378883,0.22140388007054673,0.2701601410934744,0.2569848324514991,0.25145114638447974,1063125,0.040001218377483806,0.16622149957610616,0.28028338880093523,0.7038283886305075,0.4799,31173,0.001326278659611993,0.01069864785420341,0.012250676072898295,0.024354614932392712,0.04863021751910641,0.32076754850088185,0.29084444444444446,0.13593039388594944,0.2933022927689594,0.007553203997648442,5.051146384479718e-4,0.04792851263962375,0.015225867136978249,0.04217472075249853,0.05221305114638448,0.08392804232804232,0.013677601410934744,0.030827042915931805,0.038839271017048795,8.427983539094651e-4,0.0527586125808348,0.02344315108759553,0.07215238095238095,0.08643808067834617,0.08368585296939625,0.7781066268856749,0.14694226925338036,0.07996331569664902,0.4258784244562022,0.0646320987654321,0.07488865373309818,0.013650323339212228,0.006044444444444444,0.08667748383303939
12059,florida,Holmes,republican,0.8910454344949272,0.7891486546096163,19430,0.1849884822114154,0.22542871768620426,0.258958280010238,0.3306245200921423,15628,0.007771487390633042,0.06845084920226453,0.027431806484817294,0.8890890375707668,0.4474,18574,0,9.598157153826465e-4,0,0.046902994625031995,0.04786281034041464,0.09355003839262861,0.3564755566931149,0.19785001279754288,0.24187356027642692,0.022203736882518556,0.001215766572818019,0.032121832608139236,3.839262861530586e-4,0.05304581520348093,0.03128999232147428,0.051446122344509855,0.003903250575889429,0.020732019452265164,0.022395700025595086,0,0.00947018172510878,0.04312771947786025,0.05669311492193499,0.020123520329387544,0.004837879567678847,0.9585692228512609,0.18537240849756847,0.042487842334271816,0.22977988226260557,0.0871512669567443,0.08222421295111339,0.008318402866649604,0.00908625543895572,0.11172254927054005
12061,florida,Indian River,republican,0.6039144885314514,0.21570719297525753,150984,0.13538755523707155,0.1606114893108802,0.2223496158286556,0.4816513396233926,125595,0.01290865257245801,0.09018836432999523,0.12260901817411117,0.861991999152228,0.5283,35172,8.758310442294678e-5,0.003917353397826347,0.006329869819658426,0.029101476969624587,0.03943628329153231,0.2707751104741431,0.287511445519328,0.12771209044946058,0.3009833193996576,0.007189776663083722,8.280584418169513e-4,0.03672916915482304,0.014777658346271746,0.03985031251244078,0.03348859429117401,0.06533699589951829,0.004482662526374458,0.024379951431187548,0.026569529041761217,7.643616386002627e-4,0.027198534973526017,0.017898801703889487,0.06930212189975715,0.047793143644359666,0.052257192815132726,0.8840671859269856,0.12955133564234245,0.08449380946693738,0.27509853099247583,0.05165810740873442,0.1361996894780843,0.003503324176917871,0.005103706357737171,0.12189179505553566
12063,florida,Jackson,republican,0.6908425888755074,0.3890450064677283,48472,0.18595806181698318,0.25277010066178146,0.25700448794340625,0.304267349577829,39439,0.0031977223964350554,0.2710843373493976,0.04773890080871431,0.689697144743357,0.4463,18882,0,0.01972666649762925,7.860239864093917e-4,0.01965059966023479,0.04016329014427344,0.12158016176880752,0.3415147442886483,0.183042166383529,0.26255736707320165,0.01863637516164203,3.2962296204264814e-4,0.03816019675955273,0.004006186769441416,0.02814472983594919,0.03747559522300261,0.07495119044600522,0.004209031669159969,0.01589796901544157,0.011663581733816781,0,0.005248611780217551,0.054869545373868504,0.056568371409011386,0.019475160917643175,0.010686581944215217,0.9562221488694505,0.10170136159638936,0.05517381272344633,0.2859859529906945,0.057202261720631864,0.06813053069296889,0.00722634955247344,0.004817566368315627,0.1078627754253404
12065,florida,Jefferson,republican,0.5299964501242457,0.06886758963436285,14105,0.14976665252439542,0.22214679677556215,0.25405176071277047,0.37403478998727197,11785,0.0021269053527118043,0.3451258419000354,0.04005671747607231,0.6255937610776321,0.4545,23448,0,0.012134068731438269,0,0.008570216376750105,0.020704285108188374,0.20254560882477726,0.31489181162494695,0.18056851930420026,0.24454815443360203,0.01934662706830717,0,0.030462452269834534,0.006703436571913449,0.030632159524819687,0.0487908358082308,0.06601612218922359,0.004412388629613916,0.012134068731438269,0.02223165040305473,8.485362749257531e-4,0.01612218922358931,0.07000424268137463,0.04828171404327535,0.02750797589507267,0.01141439205955335,0.9454803261254874,0.05939753924480271,0.046754348748408996,0.30835808230801864,0.05753075943996606,0.06788290199406025,0.004836656767076793,0.00415782774713619,0.09478150190920662
12067,florida,Lafayette,republican,0.8551120831055221,0.7156916347731,8744,0.19032162879905576,0.29271171437002064,0.27249926231926824,0.24446739451165536,6778,0,0.1609103385178408,0.14444190301921317,0.7909423604757548,0.475,19870,0,0.014311006196518147,0.01209796400118029,0.042195337857775156,0.06860430805547359,0.17719091177338447,0.37518442018294484,0.2378282679256418,0.1870758335792269,0.028622012393036293,0.007819415756860432,0.013868397757450576,0.0076718796105045735,0.02095013278253172,0.0503098259073473,0.026408970197698438,5.901445854234287e-4,0.02316317497786958,0.02050752434346415,0,0.002360578341693715,0.06491590439657716,0.04647388610209501,0.037168344007319304,0.013952424519670631,0.8784309240622141,0.16730598996754203,0.028179403953968722,0.25656535851283563,0.06491590439657716,0.03880200649159044,0.008262024195928003,0,0.0740631454706403
12069,florida,Lake,republican,0.5956018058434368,0.20043158522388488,335362,0.15003725078115443,0.20015715752447247,0.23661473796577376,0.4131908537285993,269793,0.019644443914337343,0.10516397206600629,0.1492745152998849,0.8300075739052128,0.4272,27052,5.263294451672208e-4,0.005726612625234902,0.005789623896839429,0.0269354653382408,0.03897803130548235,0.22366777492373782,0.3244487440370951,0.11461379650324507,0.33456390640231587,0.0059601249847105004,2.854039949146197e-4,0.045142016286560435,0.03192447543116389,0.0424251185167888,0.03579781536214802,0.07048737365313407,0.010104042729055239,0.024544743562657297,0.029952593284481067,7.227763507578032e-4,0.019744767284547785,0.021531322161805533,0.06905294058778397,0.034324103506062104,0.054227968583202626,0.8719711833779618,0.12342054834632478,0.07545414447372616,0.3383482892439759,0.04521614719433047,0.1220491265525792,0.008261889670969965,0.005641362081299366,0.12165623274139803
12071,florida,Lee,republican,0.5921492565353047,0.19180551359612485,718679,0.15396257824510146,0.1913996211960353,0.22954670924672368,0.42509109131213957,588695,0.015835999103911483,0.08603145493328733,0.20748623516201253,0.8475633766952979,0.4805,31924,6.200154579196358e-4,0.0035621162061848666,0.00752172177443328,0.025999881092925878,0.03770373453146366,0.2703895905349969,0.32053949838201445,0.14548450386023323,0.29440712083506737,0.004042840520133516,4.7223095151139384e-4,0.047498280094106456,0.016122100578397983,0.05674245577081511,0.03341458650064974,0.07002777329516982,0.008792328795046671,0.01740629697891098,0.03700897748409618,3.4483051495256455e-4,0.029395527395340543,0.01748443591333373,0.07490296333415436,0.08852770151903701,0.07764662665807684,0.8090427019573412,0.14974987047622282,0.0867715880039749,0.30986673914335944,0.04438461342460867,0.1168346936868837,0.003813519734327623,0.004087006004807243,0.0998105980176492
12073,florida,Leon,democrat,0.35262599046210313,0.28272437687581703,288102,0.37345784491302414,0.20989969584088036,0.19774614674823143,0.21889631249786404,234088,0.03508132536393361,0.31045949004172135,0.06265142206579614,0.6173230314263698,0.4894,29754,0.001751478076620758,0.024678753289361265,0.0033833430163015617,0.025003417518198283,0.05481699190048187,0.3394578107378422,0.14283517309729674,0.04867827483681351,0.2140519804517959,0.0019180820887871228,5.80978093708349e-4,0.057952564847407816,0.014520180444960869,0.02375175147807662,0.09418680154471823,0.07336557192167048,0.008441269949762482,0.012576466969686614,0.029300946652540925,8.970985270496566e-5,0.05237773828645637,0.08834284542565189,0.07038378729366734,0.03328335103539719,0.034640509264080084,0.9109898577587104,0.08884692935989884,0.10106455691876559,0.4920200950070059,0.04673456136153925,0.042193534055568846,0.009201667748880763,0.004771709784354602,0.06553945524759919
12075,florida,Levy,republican,0.7236552171095268,0.4555627565348887,39961,0.15503076875019522,0.1940149314341049,0.2519601411926405,0.39899415862305937,32013,0.006281124095993594,0.08670954180325818,0.08180475964064964,0.876054152798979,0.4544,22025,0,0.0036235279417736544,0.0024052728579014777,0.029269359322775124,0.03529816012245025,0.11895167588167307,0.3874988286008809,0.15749851622778246,0.2870396401461906,0.03108112329366195,7.184581263861556e-4,0.0328616499547059,0.007934276700090588,0.0599131602786368,0.04013994314809609,0.06047543185580858,0.0031862056039733857,0.024240152438072034,0.018273826258082652,4.6855964764314496e-4,0.01743041889232499,0.028832036984974854,0.0665042326554837,0.020294787417732288,0.020319811816521108,0.9376391982182628,0.16815043888420328,0.05975697372942242,0.2597694686533596,0.10049042576453315,0.10205229125667697,0.00740324243276169,0.015275044513166526,0.1417549120669728
12077,florida,Liberty,republican,0.7992137040157259,0.6043246279135074,8365,0.21715433161216294,0.2534423407917384,0.2594664371772806,0.26993689041881813,6972,0.002390914524805738,0.15026897788404064,0.05786013150029887,0.8069336521219367,0.4288,17197,0,0,0.004876649454962708,0.0444635685599541,0.04934021801491681,0.10728628800917958,0.4246987951807229,0.16824440619621342,0.18029259896729777,0.020223752151462996,0.004159495123350545,0.020367183017785426,2.8686173264486515e-4,0.04159495123350545,0.025387263339070567,0.039873780837636257,0,0.01549053356282272,0.01333907056798623,0,0.005880665519219736,0.07329317269076305,0.04345955249569707,0.023909145248057383,0.026778242677824266,0.9386730424387328,0.1672403901319564,0.050774526678141134,0.21772805507745266,0.05665519219736087,0.07630522088353414,5.737234652897303e-4,0.008032128514056224,0.0725760183591509
12079,florida,Madison,republican,0.594456289978678,0.1949893390191898,18474,0.19438314944834503,0.22219993313273154,0.2550986292209963,0.32831828819792713,14955,0.010501244992963083,0.38746346216303995,0.05228970444949659,0.5765400021652052,0.4998,19223,0,0.015914409896355734,0.0020060180541624875,0.006954195921096623,0.024874623871614845,0.12751588097626212,0.34770979605483116,0.1807422266800401,0.26934135740555,0.01170177198261451,0,0.03650952858575727,9.361417586091608e-4,0.026278836509528586,0.05382815112002675,0.05757271815446339,0.0011367435640254097,0.042393848211300565,0.015780675359411567,0,0.008090939485122033,0.05115346038114343,0.056034770979605485,0.026307242611237416,0.014506874526361372,0.9453285698819963,0.12811768639251087,0.05202273487128051,0.26051487796723505,0.07502507522567703,0.09628886659979939,0.008960213975259111,0.0027415580073553996,0.07622868605817452
12081,florida,Manatee,republican,0.5760884595175103,0.16049650162704304,373853,0.1495909339626995,0.19104142082050538,0.2424499133083257,0.4169177319084694,303374,0.020732747898238077,0.08652866233519592,0.16186843491960745,0.8551890716404577,0.4693,32070,7.878064699018373e-4,0.006068417201210387,0.005247648117505126,0.023502343641841422,0.035606215430458776,0.2833993684363195,0.30251109191954484,0.12843552842366188,0.2855880859928669,0.004548840704872534,1.911831600598601e-4,0.047291462023772636,0.014220071594797181,0.043978719336528506,0.03638742937759993,0.07133439253199021,0.0081747282232491909,0.037613638611087304,0.030408011233658785,8.768055271710825e-4,0.03362186607949264,0.018739245947246633,0.07286715407384944,0.07020941386052806,0.05609424024950983,0.85198995327040306,0.13601692959844944,0.09076255710772842,0.3299623566950365,0.0441336436214046,0.1080679293545261,0.005412461186522247,0.0041928444757955525,0.10772841443235083
12083,florida,Marion,republican,0.6254452577602067,0.2591693740948056,348371,0.1530323154964604,0.18304814118777465,0.23120345904395867,0.43271608427180625,283084,0.015354320537587802,0.1259748945807774,0.12742449859488877,0.8186358795651762,0.4481,24570,2.3667886563705473e-4,0.007665569230334459,0.005789800907151235,0.0330220005369431,0.04671404954006585,0.18652060872391232,0.3702399287843891,0.13278390866315298,0.2963819926240974,0.010968475788105298,1.448333356883469e-4,0.03424425258933744,0.009294061126732702,0.031813878566079326,0.030739992369755973,0.06651735880516031,0.00564850009184553,0.028994927300730524,0.028899549250399174,9.537805033135041e-5,0.017450650690254484,0.02160842718062483,0.06944228568198839,0.027335800052243155,0.04652224209248187,0.8915265621994942,0.13128612002091253,0.07032541577764903,0.2622896384112136,0.06982733040369643,0.13588899407949584,0.0070544432041372875,0.005761540744090093,0.12809625411538625
12085,florida,Martin,republican,0.6195733646658428,0.24588254360553446,157581,0.131431094599327,0.16635199537128675,0.24647898046500297,0.45573792956438325,131354,0.013535895825004283,0.05763385179685368,0.1338613157677639,0.8782403970021767,0.5273,40389,0,0.004278514548472068,0.005070268130395725,0.021407798772781948,0.03075658145164974,0.31613806964386315,0.24416462384091844,0.10768610015682811,0.3118671681106019,0.00986646771320249,2.4361648674574052e-4,0.035529941988824094,0.019831904624145438,0.04477214245474063,0.03405301703792804,0.07271190827839275,0.008800645583689877,0.029119783181326797,0.028701067344732555,2.8929457801056687e-4,0.03771487735432495,0.01858337012957352,0.05428079845303531,0.05302035143830792,0.04815301337090131,0.8846688369790774,0.11544376265663779,0.09662438905552934,0.31410539458257836,0.027399241743685004,0.12710690195959012,0.00393592886398587,0.0037303774532941518,0.11223868325288915
12086,florida,Miami-Dade,democrat,0.4606030691138435,0.07350434295514585,2715516,0.20158223118104174,0.2646128017643692,0.26744528803576495,0.2663596790188242,2160999,0.015941353319221835,0.17748965574130293,0.6796667741968746,0.7518998230907128,0.5249,26838,3.34104735818943e-4,0.012936146661798547,0.02338362951579339,0.024639992892176256,0.06129387380558714,0.4078044459992809,0.4138650688871212,0.28313340265312475,0.3582440343563324,0.004050441485627712,2.4386869221133375e-4,0.05565897994399812,0.01238408717449661,0.04670339967764909,0.04399631836942081,0.07667564862362268,0.012169834414546235,0.027181410079319797,0.036448883132292054,4.88200133364245e-4,0.04149145834866189,0.0205020918565904,0.07131516488438912,0.22950002872382266,0.3030403798025863,0.4377621048817241,0.20530088167555838,0.13874231316164423,0.34091223549848937,0.06436421303295374,0.08536885024009729,0.0019393808141512329,0.0020633975304939984,0.02314438831299783
12087,florida,Monroe,republican,0.5349476358033688,0.07936871473484769,76325,0.15210580736762505,0.21902248560890164,0.2784079509853851,0.35046375603808816,64797,0.012800524074680643,0.0707369800196528,0.23853259089420242,0.8866295447101212,0.506,43477,3.0865626495053784e-4,0.001558714138000216,0.0042440236430698955,0.016111857030418075,0.022223251076438723,0.3442597651125824,0.3020973193203389,0.11812275259657083,0.32427427195703507,0.011049894285229254,0.001003132861089248,0.12073089803540288,0.028211182616479157,0.04841273515749186,0.032486071886044104,0.05768785591925552,0.007191690973347532,0.014784635091130762,0.02939950923653873,5.401484636634413e-4,0.03183789372964798,0.04274889269564949,0.0728274457150794,0.09392728463806092,0.09678349164755978,0.7898853586636095,0.18466904331990677,0.13173449388088954,0.29059987345093136,0.03220828124758862,0.08822939333611124,0.016111857030418075,0.0040742626973471,0.10327638625244996
12089,florida,Nassau,republican,0.7237761643230008,0.45913179507235047,80578,0.15430469744481357,0.2197056723276103,0.268418764941476,0.35757086528610016,64418,0.010188885303680905,0.06063689840899501,0.040420462160887585,0.9067115093449825,0.4544,35335,2.0180694836846843e-4,0.0032910056195473315,0.0010711291874941787,0.02429445186128101,0.028858393616690986,0.26365301623769755,0.30181005309075104,0.08371883635008849,0.28270048744139836,0.00506069732062467,3.1047222825918223e-4,0.05464311217361607,0.01606693781241268,0.04060976745630104,0.04461485920084449,0.06589773044801142,0.008786364059734857,0.044413052252476014,0.0289670588965817,5.122791766276507e-4,0.033034245086776985,0.03336024092644913,0.060014281722499924,0.014544913003549357,0.02441112958872149,0.9443768770632183,0.11473501195318078,0.08794125865441337,0.37682014343816944,0.04250364804868204,0.08761526281474122,0.02125182402434102,0.0057592598342078305,0.13491570679002762
12091,florida,Okaloosa,republican,0.6857088843632114,0.39141381591950025,200737,0.22934581473821705,0.24756849512418444,0.24856734900338714,0.27451834113421136,156179,0.030163846226654776,0.09796898429288073,0.09025740147556255,0.7844094511724296,0.4303,31901,0.001050077155059259,0.005051895581352167,0.0043923959046990955,0.023998104738793307,0.034492473379903826,0.27218127917325635,0.2168729470671473,0.07368468231964605,0.3289686833697232,0.0024138968747398817,4.6100948270894293e-4,0.07176380947502545,0.012389629847802841,0.04233603749543793,0.037200904090818866,0.06103893609256046,0.005436070150276286,0.024478322949948457,0.02749409331600279,4.3539784478066834e-4,0.04268179460746963,0.06360009988538792,0.06799249579008701,0.030562377638402485,0.04057547935856369,0.8899405690032232,0.12357615300392498,0.06786443760044564,0.24817036861549888,0.03948033986643531,0.04696534105097356,0.11790957811229423,0.008035651399996159,0.21353703122698955
12093,florida,Okeechobee,republican,0.7189419581296227,0.44377585558480637,40572,0.19052123734746004,0.2360861476366159,0.24138365969791567,0.3320089553180084,31713,0.009366065266686385,0.08698116927930592,0.2518239179729863,0.8660159716060337,0.4429,19943,0,0.003815469996531391,0.007977800901838363,0.030271497493141612,0.04206476839151137,0.11131081890707281,0.3817361965124712,0.30362942641818813,0.2480686153943178,0.04777220698136411,0,0.034528426828114654,0.007378677513953268,0.055623876643647714,0.040141266988301325,0.05111468482956516,0.0030586825592028508,0.022104499731971115,0.022199098161637183,0,0.011288745940150727,0.02497398543184183,0.06051146217639454,0.08875579217194124,0.034087548062703345,0.8699349304939367,0.1856967174344906,0.06297102134771229,0.24929839497997666,0.11086935956863116,0.0816069119919276,0.005423643300854539,0.005423643300854539,0.09541828272317346
12095,florida,Orange,democrat,0.37904983449258034,0.2311018021232525,1321194,0.2559192282154435,0.2830888958325196,0.2496435964535406,0.21134827949849627,1024120,0.05156926234905699,0.2098049188839792,0.30905680770575705,0.6388721111358362,0.4868,28859,0.0016609381713080498,0.012746553138304105,0.013272858649377026,0.021364683826114127,0.04904503378510331,0.33250790922938717,0.25851267429598096,0.12875444283872983,0.31415654415498184,0.0023717923680818655,2.93910869819943e-4,0.07754560012498535,0.04550248017810413,0.041527360074991214,0.04593211733000039,0.07746748427918604,0.013977854157715892,0.029961332656329335,0.04256141858375972,7.010897160489005e-4,0.04749541069405929,0.01942643440221849,0.07580166386751552,0.104149731227965,0.1089060349956176,0.6938655488898678,0.16067257743233215,0.09511971253368746,0.4469290708120142,0.061206694527985,0.058360348396672264,0.006453345311096356,0.004473108620083584,0.06177303441003008
12097,florida,Osceola,democrat,0.4261291145700434,0.13812081003966686,338619,0.2228894369737338,0.28613170793012443,0.2522621591051904,0.23871669599095136,254624,0.027045145133616246,0.1150998614962539,0.5297635395533032,0.7287157542843137,0.4283,21331,0.0020657911273092872,0.006413378157597085,0.02248806082694483,0.026458621339700894,0.057425851451552094,0.23043782204348373,0.3844413723765238,0.17171986929747393,0.4189903544049265,0.0033225461857483976,1.021113484981777e-4,0.08865621465376398,0.05596094633655901,0.042867129571446526,0.03916755686816639,0.06350147668719366,0.007713334171170039,0.018234730426039965,0.04193241799673244,7.579803946210883e-4,0.025288268191529472,0.02114490385823803,0.09146427673746386,0.09503896709871566,0.10499115525118201,0.6070214606977163,0.17518772778685435,0.10153009928364962,0.3759190021364836,0.07348875204222698,0.08002387834611034,0.008769793892170415,0.0050977127057936404,0.06478965062209376
12099,florida,Palm Beach,democrat,0.43291410035206257,0.12786649041981069,1446277,0.17088468668382684,0.21494581853539416,0.24820666983346854,0.36596282494731047,1166266,0.02688212562323815,0.18564147808476522,0.21850309449711225,0.7401735628790336,0.5221,37998,8.591522002699213e-4,0.012913863561142998,0.00995484735043292,0.024511560827461316,0.048239423939307156,0.3539955721936505,0.25923674359022725,0.14443703237511854,0.28500273522506875,0.0052415143715070145,2.5980350966246123e-4,0.050517634913476,0.018774447681746704,0.04329286800781297,0.04116899575225549,0.07566455679922077,0.010875735038147387,0.024931705117014473,0.04136020427586846,7.416832866601616e-4,0.047085313299024406,0.019104561052109895,0.07513294565733718,0.1184973556241301,0.13156470026142986,0.7230005040528198,0.1453484882522512,0.10896399277694797,0.34985843709754033,0.043989964553540956,0.11165291623008816,0.0025517334810412034,0.0032342535922336756,0.07152999401508747
12101,florida,Pasco,republican,0.5948306123124814,0.2005099844355399,510593,0.15693395634490037,0.22197370654974127,0.25752128991936774,0.3635710471859906,406413,0.025207944488075628,0.05574106969739107,0.14547594659542923,0.8761538054771608,0.4517,27786,7.922974904838181e-4,0.0022809309741568307,0.006399893704187612,0.030793798426723553,0.040266920595551814,0.22993851082519506,0.3282055446061027,0.11408837807845713,0.3221255225595638,0.0027902650751821423,3.2725331128679447e-4,0.038916077979789035,0.01086579415520665,0.03972313877754895,0.043231884806834424,0.07589324160398413,0.010491790370878884,0.026790481603688857,0.029391284235494437,8.611929244389328e-4,0.03561893935479426,0.019204602214988202,0.07231806069195622,0.03975181798418701,0.05696905362979908,0.8725070653142523,0.1308594951441022,0.06997561593748232,0.3525453172019596,0.0654211356428067,0.11246687482929926,0.008550415464072262,0.005819203617994503,0.11435165705821418
12103,florida,Pinellas,democrat,0.493481503979704,0.002217199824910865,957875,0.15569313687922481,0.20090212608226327,0.26448798960125625,0.3789167474372557,798558,0.03325172908782461,0.10276079864282918,0.09433276784549133,0.8170502414198094,0.4857,33478,0.0013724738841762276,0.005488643279511319,0.0037730509242910348,0.02515659476205861,0.03579076285003719,0.29401245745456184,0.27173229746618277,0.0902201217694895,0.3044187147333068,0.0013261403680133441,2.6923529662216145e-4,0.04879795831987157,0.014009001224707536,0.030556327780824937,0.03870601759671809,0.08627926838125721,0.010600357143751613,0.03963394017716935,0.02993646046999717,9.141477513217574e-4,0.04787379251100108,0.020351683910248223,0.07146005675229601,0.04865979381443299,0.07056661881769542,0.8599086519639828,0.12168809278724901,0.09014248182348683,0.36628272461111155,0.04922497802288625,0.11760322982175371,0.007569894735260306,0.006683296642197561,0.10747497363998608
12105,florida,Polk,republican,0.5668830260796607,0.14431503018155545,668671,0.1947424117133423,0.23082038500904986,0.23737213108118266,0.3370650721964252,518793,0.01698593179605516,0.15207777815996207,0.21528973142247831,0.7779401230201399,0.4423,23812,4.317714387048399e-4,0.009096113478786336,0.007625392015697976,0.027149556759632456,0.044302833692821605,0.19267993207310044,0.3551570664985842,0.17061139992251245,0.29192182623898166,0.008699037959263136,0.001401329624725083,0.046359530679866534,0.026769829199700074,0.04134211525598842,0.04083516932572336,0.0633605310788696,0.007660087934879615,0.03166388135537681,0.03341024262085263,2.293785768119462e-4,0.023201932177188203,0.02005231373592165,0.07793859978835489,0.055106322840380396,0.045032609459659534,0.8425548588169668,0.1442347911402043,0.07138492616515643,0.35258764092807726,0.07289419864955772,0.102302845258128,0.005813494013990166,0.004761051132147118,0.09300819401958006
12107,florida,Putnam,republican,0.7014543754983091,0.41203640062683855,72766,0.16779838991949597,0.19492474623731187,0.25822541127056353,0.3790514525726286,57140,0.005703213039056703,0.1608855784294863,0.09876865569084463,0.7994392985735096,0.4599,19976,2.80014000700035e-4,0.013895694784739237,0.0036051802590129508,0.03500175008750438,0.0527826391319566,0.11113055652782639,0.38563178158907946,0.19749737486874344,0.2549877493874694,0.019950997549877492,1.575078753937697e-4,0.03496674833741687,0.0035701785089254463,0.04915995799789989,0.03626181309065453,0.06652082604130206,0.004427721386069303,0.039779488974448725,0.019303465173258663,0,0.0172033601680084,0.02094854742737137,0.05899544977248863,0.022840337520270457,0.014869581947612896,0.9427892147431493,0.18398669933496675,0.055635281764088204,0.24142457122856142,0.10518025901295065,0.10082254112705635,0.006650332516625832,0.009957997899894995,0.12668883444172208
12113,florida,Santa Rosa,republican,0.7237112823582224,0.46548144545862635,170442,0.19285908308936708,0.25320677270395076,0.27720852322457973,0.27672562098210246,132532,0.018897924220555966,0.060659931237605755,0.05397143896457446,0.8558277889252649,0.4216,30904,4.074487670902122e-4,0.0033954063924184347,0.0012374369963480518,0.026506805903479914,0.031547098059336615,0.2492152838559744,0.24133039567802492,0.07451785229227659,0.32693236350466304,0.005334560709866296,0.0022258775239187515,0.053911508164066035,0.007432167325627018,0.03912262698819908,0.03915280837835391,0.08068240123140072,0.008684695017052485,0.02677843841487339,0.024424289982796606,4.2253946216762745e-4,0.037855008601696195,0.044879727160233,0.06777985694021067,0.0174018141068516,0.03040917144835193,0.925317703382969,0.10841909878368998,0.060566504693206166,0.33397217275827723,0.04521926779947484,0.05665046932061691,0.07872061087133674,0.005304379319711466,0.18284640690550208
